id_wycieczki,id_osoby,data_platnosci,ocena
260,2869,2024-10-30,5.0
260,2579,2024-11-12,
260,5236,2024-10-06,
260,3206,2024-10-27,2.0
260,6433,2024-10-26,4.0
260,4403,2024-10-07,1.0
261,1442,2024-10-09,4.0
261,5193,2024-10-05,3.0
261,3435,2024-10-02,4.0
261,5510,2024-11-11,2.0
261,4734,2024-10-02,5.0
261,420,2024-10-14,5.0
261,1529,2024-10-29,2.0
261,1934,2024-10-26,5.0
261,1852,2024-11-10,5.0
261,5032,2024-10-07,5.0
261,3648,2024-10-31,3.0
261,161,2024-10-25,5.0
261,6041,2024-11-06,2.0
261,5882,2024-10-05,5.0
261,1135,2024-11-14,
261,6340,2024-10-28,
261,1487,2024-10-06,2.0
261,3807,2024-10-18,
261,5859,2024-11-05,2.0
261,5732,2024-11-02,5.0
261,3799,2024-11-12,5.0
261,2015,2024-10-21,4.0
261,4254,2024-11-10,5.0
261,4103,2024-10-03,5.0
261,50,2024-10-23,5.0
261,4055,2024-10-11,5.0
261,6225,2024-10-17,4.0
261,6390,2024-10-07,
261,54,2024-10-23,5.0
261,3638,2024-11-04,5.0
261,339,2024-11-12,5.0
262,5306,2024-11-10,
262,643,2024-11-06,5.0
262,970,2024-10-16,2.0
262,5077,2024-11-05,3.0
262,5123,2024-11-18,4.0
262,6298,2024-11-06,4.0
262,5397,2024-10-15,4.0
262,1894,2024-11-14,
262,3507,2024-11-17,
262,2111,2024-10-19,5.0
262,1627,2024-10-18,2.0
262,1111,2024-10-25,5.0
262,2524,2024-11-12,
262,1496,2024-10-12,2.0
262,5895,2024-11-01,5.0
262,2432,2024-10-23,
262,6402,2024-11-20,3.0
262,482,2024-11-18,2.0
262,5416,2024-10-23,5.0
262,4007,2024-10-28,
262,4917,2024-10-06,2.0
262,6121,2024-11-19,1.0
262,3691,2024-11-12,
262,335,2024-10-20,5.0
262,6118,2024-10-31,2.0
262,4349,2024-11-13,5.0
262,4657,2024-11-18,2.0
262,6540,2024-10-14,2.0
262,2955,2024-10-22,5.0
262,3525,2024-10-17,
262,3674,2024-11-15,
262,6492,2024-10-11,3.0
262,4767,2024-10-24,
262,983,2024-11-16,3.0
263,3196,2024-10-23,1.0
263,2213,2024-11-25,4.0
263,2301,2024-10-19,5.0
263,4724,2024-11-12,
263,4135,2024-10-18,4.0
263,4932,2024-11-15,
263,354,2024-10-12,4.0
263,2460,2024-10-23,4.0
263,2039,2024-11-14,
263,2270,2024-10-19,5.0
263,4394,2024-10-12,
263,4243,2024-11-02,
263,4330,2024-10-18,5.0
263,4826,2024-10-16,3.0
263,1617,2024-10-23,3.0
263,5309,2024-11-01,3.0
263,5399,2024-11-01,
263,5524,2024-11-10,4.0
263,3163,2024-10-14,
263,2506,2024-11-07,5.0
263,411,2024-10-26,
263,441,2024-11-25,5.0
263,5035,2024-11-05,3.0
263,3604,2024-11-20,4.0
263,5461,2024-11-25,5.0
263,1452,2024-11-21,5.0
263,2667,2024-10-31,5.0
263,1481,2024-10-16,1.0
263,4798,2024-10-29,2.0
263,3283,2024-11-20,5.0
263,5251,2024-10-29,
263,390,2024-11-20,3.0
263,80,2024-10-16,5.0
264,3021,2024-10-26,5.0
264,6022,2024-11-10,
264,3858,2024-10-15,4.0
264,1072,2024-10-15,3.0
264,828,2024-10-26,5.0
264,1168,2024-11-17,5.0
264,5594,2024-11-12,
264,4640,2024-11-20,1.0
264,3926,2024-11-19,5.0
264,703,2024-11-15,4.0
264,2568,2024-10-20,2.0
264,2723,2024-11-08,5.0
264,6677,2024-10-24,5.0
264,3310,2024-11-18,
264,314,2024-11-27,5.0
264,3023,2024-11-12,
264,6133,2024-10-27,2.0
264,2958,2024-11-12,5.0
264,5953,2024-11-24,
264,2161,2024-11-20,5.0
264,486,2024-11-08,4.0
264,6221,2024-11-09,2.0
264,4311,2024-10-25,
264,3500,2024-10-27,5.0
264,5909,2024-10-16,3.0
264,6326,2024-11-13,
264,1830,2024-11-24,
264,6114,2024-11-23,
264,1077,2024-11-05,5.0
264,2493,2024-10-18,
264,3757,2024-10-31,5.0
264,1592,2024-10-28,3.0
264,2206,2024-10-14,
264,3223,2024-10-26,5.0
264,3469,2024-11-08,5.0
264,4283,2024-11-20,3.0
264,1448,2024-10-22,
264,927,2024-11-05,
264,6463,2024-11-22,
264,1816,2024-11-22,2.0
264,5525,2024-10-22,
265,615,2024-11-22,5.0
265,6367,2024-11-25,3.0
265,1593,2024-11-19,5.0
265,3509,2024-11-20,
265,312,2024-10-29,5.0
265,2963,2024-11-22,5.0
265,1606,2024-11-20,5.0
265,5187,2024-10-15,
265,3708,2024-11-12,2.0
265,95,2024-11-11,
265,6645,2024-10-15,
265,3926,2024-11-01,5.0
265,1796,2024-11-14,5.0
265,4912,2024-11-10,1.0
265,5271,2024-10-14,3.0
265,4032,2024-11-20,3.0
265,3434,2024-11-10,
265,1276,2024-11-11,
265,2949,2024-11-04,5.0
265,3026,2024-11-13,3.0
265,5548,2024-10-23,
265,5467,2024-11-28,4.0
265,5599,2024-10-25,
265,5270,2024-11-15,4.0
265,6208,2024-11-16,2.0
265,6258,2024-11-23,
265,1473,2024-11-13,5.0
265,1459,2024-10-27,3.0
265,4184,2024-10-22,5.0
265,5415,2024-11-12,4.0
265,5535,2024-10-30,5.0
265,1987,2024-11-01,3.0
265,4403,2024-11-11,3.0
265,2500,2024-11-22,5.0
265,2574,2024-11-16,
266,1014,2024-11-23,5.0
266,4543,2024-11-29,
266,5227,2024-11-29,3.0
266,3358,2024-10-24,
266,6459,2024-11-02,2.0
266,428,2024-10-17,3.0
266,1803,2024-10-25,
266,6485,2024-11-30,4.0
266,3496,2024-11-06,5.0
266,4565,2024-11-02,5.0
266,3311,2024-10-17,5.0
266,2752,2024-10-20,4.0
266,2492,2024-10-18,
266,2336,2024-11-16,
266,477,2024-10-26,
266,4887,2024-10-16,
266,555,2024-11-26,2.0
266,2441,2024-11-16,3.0
266,4707,2024-11-01,5.0
266,3877,2024-10-22,2.0
266,4180,2024-11-01,4.0
266,1260,2024-11-26,4.0
266,6266,2024-11-18,
266,48,2024-10-27,1.0
266,2041,2024-11-16,
266,4675,2024-10-24,4.0
266,168,2024-11-30,3.0
266,204,2024-10-31,3.0
266,5205,2024-11-12,5.0
266,6026,2024-10-30,1.0
266,971,2024-11-25,
266,4864,2024-10-20,
266,3486,2024-11-29,5.0
266,3732,2024-11-25,
266,1754,2024-11-18,2.0
266,1454,2024-11-20,2.0
266,6534,2024-11-12,2.0
266,4211,2024-10-20,1.0
266,1830,2024-11-23,1.0
266,4447,2024-10-19,4.0
266,6079,2024-11-16,4.0
266,2370,2024-11-19,2.0
266,4731,2024-11-01,
266,1645,2024-11-19,
267,5277,2024-11-27,5.0
267,6677,2024-11-20,
267,1620,2024-10-24,
267,2459,2024-10-17,5.0
267,3285,2024-11-14,3.0
267,4859,2024-11-16,1.0
267,1899,2024-11-06,1.0
267,1114,2024-10-20,3.0
267,6073,2024-11-05,5.0
267,1177,2024-10-29,4.0
267,2590,2024-10-23,
267,6717,2024-11-18,5.0
267,6338,2024-10-23,2.0
267,592,2024-11-05,5.0
267,2961,2024-11-11,5.0
267,2473,2024-10-27,1.0
267,6045,2024-10-21,3.0
267,6526,2024-10-24,5.0
267,4984,2024-11-22,5.0
267,1470,2024-11-13,
267,116,2024-11-09,5.0
267,3445,2024-11-02,5.0
267,2984,2024-11-04,5.0
267,4325,2024-11-23,
267,6080,2024-11-23,3.0
267,381,2024-12-01,4.0
267,1907,2024-10-29,3.0
267,829,2024-11-20,4.0
267,1616,2024-11-11,
267,3978,2024-11-22,4.0
267,1051,2024-10-23,4.0
267,4425,2024-11-20,4.0
267,3434,2024-10-25,1.0
267,985,2024-11-04,
267,6296,2024-11-06,2.0
268,3974,2024-12-01,
268,4365,2024-11-01,
268,1833,2024-12-01,
268,3406,2024-10-20,5.0
268,4935,2024-11-08,5.0
268,1896,2024-10-24,
268,4285,2024-11-04,2.0
268,95,2024-10-27,5.0
268,4700,2024-11-07,5.0
268,2785,2024-11-27,5.0
268,1152,2024-12-02,5.0
268,3862,2024-11-07,4.0
268,5826,2024-10-25,4.0
268,1571,2024-10-23,3.0
268,1268,2024-11-25,
268,4406,2024-11-13,
268,6315,2024-11-10,2.0
268,1434,2024-10-23,
268,3092,2024-11-16,4.0
268,3921,2024-11-22,4.0
268,2254,2024-10-30,3.0
268,3158,2024-11-20,5.0
268,1161,2024-11-24,5.0
268,4147,2024-10-22,4.0
268,5844,2024-11-07,5.0
268,3881,2024-11-15,4.0
268,2459,2024-10-28,2.0
268,3276,2024-11-09,5.0
268,1108,2024-10-27,4.0
268,930,2024-10-29,4.0
268,432,2024-11-24,4.0
268,5773,2024-12-01,5.0
268,4525,2024-11-11,3.0
269,3226,2024-11-19,3.0
269,1610,2024-11-06,
269,2361,2024-11-09,5.0
269,6840,2024-11-23,2.0
269,4021,2024-11-28,5.0
269,2916,2024-11-04,
269,4267,2024-11-17,5.0
269,582,2024-12-03,4.0
269,1968,2024-12-04,2.0
269,3925,2024-11-21,5.0
269,1772,2024-11-20,5.0
269,5580,2024-11-07,
269,2274,2024-11-11,3.0
269,6282,2024-11-18,5.0
269,1270,2024-11-03,3.0
269,4213,2024-11-10,4.0
269,1300,2024-10-30,
269,3216,2024-10-22,5.0
269,6663,2024-11-18,
269,267,2024-11-02,5.0
269,22,2024-10-31,3.0
269,6504,2024-11-20,
269,5389,2024-12-02,4.0
269,3435,2024-10-28,5.0
269,4137,2024-11-28,4.0
269,4539,2024-11-20,
269,6938,2024-12-02,
269,1235,2024-11-24,5.0
269,4329,2024-11-04,5.0
269,6429,2024-11-12,2.0
269,6086,2024-11-01,3.0
269,5986,2024-12-02,3.0
269,1967,2024-11-01,
269,4102,2024-11-12,5.0
269,5827,2024-11-01,
269,2964,2024-11-09,4.0
269,6744,2024-11-14,3.0
270,680,2024-12-06,5.0
270,1791,2024-11-07,
270,2558,2024-11-02,5.0
270,6085,2024-10-31,5.0
270,6700,2024-11-03,5.0
270,217,2024-11-10,
270,3416,2024-11-15,
270,4493,2024-10-26,5.0
270,4743,2024-11-01,5.0
270,6078,2024-10-27,
270,6689,2024-11-20,
270,195,2024-11-23,
270,1648,2024-11-26,5.0
270,4970,2024-11-07,1.0
270,838,2024-10-22,
270,5996,2024-10-29,4.0
270,6763,2024-11-22,5.0
270,1298,2024-11-30,5.0
270,4976,2024-11-25,
270,6160,2024-11-08,
270,360,2024-10-30,
270,4468,2024-11-23,5.0
270,409,2024-11-11,5.0
270,825,2024-11-25,4.0
270,361,2024-11-16,5.0
270,5638,2024-12-02,5.0
270,2107,2024-11-20,1.0
270,2194,2024-11-12,
270,2215,2024-11-02,1.0
270,1937,2024-11-27,
270,2979,2024-11-23,5.0
270,1986,2024-11-26,5.0
270,4660,2024-10-29,1.0
270,817,2024-11-23,5.0
270,5847,2024-11-13,5.0
270,2328,2024-12-03,
270,1255,2024-11-05,5.0
270,2888,2024-10-30,5.0
270,5573,2024-11-28,2.0
270,1163,2024-11-13,5.0
270,5801,2024-12-06,
270,2605,2024-11-05,5.0
270,1591,2024-12-01,2.0
270,2169,2024-12-02,2.0
271,6643,2024-11-01,4.0
271,2741,2024-12-07,3.0
271,6158,2024-11-22,1.0
271,690,2024-11-03,1.0
271,4674,2024-11-23,4.0
271,247,2024-11-26,
271,4489,2024-10-30,5.0
271,5073,2024-10-25,
271,248,2024-12-03,5.0
271,6671,2024-10-29,4.0
271,5257,2024-11-22,5.0
271,3097,2024-11-02,5.0
271,3766,2024-11-09,
271,4986,2024-10-28,
271,4636,2024-11-24,4.0
271,1073,2024-11-17,5.0
271,1973,2024-11-19,
271,1216,2024-10-30,3.0
271,4338,2024-12-04,2.0
271,600,2024-11-20,5.0
271,3912,2024-10-28,
271,6507,2024-12-05,5.0
271,2539,2024-12-03,5.0
271,2373,2024-11-03,
271,4347,2024-11-29,5.0
271,1239,2024-12-02,5.0
271,5581,2024-10-30,4.0
271,2965,2024-11-24,5.0
271,1032,2024-10-28,
271,3923,2024-12-06,3.0
272,6374,2024-10-24,5.0
272,6486,2024-11-17,4.0
272,2988,2024-10-27,4.0
272,6545,2024-11-19,3.0
272,237,2024-12-05,
272,6128,2024-11-16,1.0
272,5031,2024-12-04,5.0
272,3235,2024-10-31,3.0
272,3873,2024-11-18,2.0
272,5822,2024-11-08,
272,2839,2024-11-04,5.0
272,3898,2024-12-06,
272,2709,2024-11-22,5.0
272,5877,2024-11-17,5.0
272,6790,2024-10-25,3.0
272,35,2024-10-28,5.0
272,3246,2024-10-31,4.0
272,4434,2024-10-31,5.0
272,4578,2024-10-30,4.0
272,4987,2024-12-04,
272,205,2024-12-01,4.0
272,1593,2024-11-23,
272,799,2024-11-29,3.0
272,4476,2024-10-23,4.0
272,3554,2024-12-04,5.0
272,3108,2024-11-16,
272,217,2024-11-30,5.0
272,4570,2024-10-23,3.0
272,4999,2024-10-28,3.0
272,3247,2024-11-14,
272,1172,2024-11-06,2.0
272,5020,2024-11-20,
272,395,2024-11-08,3.0
272,3569,2024-11-23,
272,4423,2024-11-12,5.0
272,5423,2024-10-31,
272,3986,2024-11-06,5.0
272,6678,2024-10-27,
272,5911,2024-11-05,2.0
272,1289,2024-11-07,4.0
272,686,2024-12-05,5.0
272,5630,2024-11-23,5.0
272,6830,2024-11-08,5.0
272,1579,2024-10-29,2.0
272,6449,2024-11-30,5.0
272,1650,2024-11-07,5.0
273,5662,2024-11-11,5.0
273,2204,2024-11-26,3.0
273,2570,2024-11-07,5.0
273,315,2024-10-29,5.0
273,281,2024-11-26,
273,4821,2024-11-12,1.0
273,4458,2024-12-02,2.0
273,873,2024-10-31,3.0
273,1860,2024-12-05,2.0
273,2139,2024-11-22,4.0
273,4753,2024-11-04,5.0
273,5146,2024-11-27,5.0
273,4561,2024-11-29,
273,2499,2024-11-14,5.0
273,6565,2024-12-04,
273,6329,2024-12-07,
273,3728,2024-10-29,
273,3562,2024-11-19,5.0
273,2913,2024-11-09,5.0
273,3698,2024-11-21,4.0
273,3675,2024-11-24,
273,2599,2024-11-09,
273,629,2024-11-14,1.0
273,3142,2024-11-12,2.0
273,4864,2024-11-07,5.0
273,3662,2024-10-29,5.0
273,3033,2024-11-27,5.0
273,4588,2024-11-25,5.0
273,4927,2024-11-27,4.0
273,3834,2024-11-21,2.0
273,1185,2024-11-17,
273,6582,2024-11-21,4.0
273,4905,2024-11-21,5.0
273,3192,2024-10-24,5.0
273,2024,2024-12-03,
274,1413,2024-12-04,5.0
274,1331,2024-11-16,5.0
274,968,2024-11-08,2.0
274,1551,2024-11-19,5.0
274,5006,2024-11-27,
274,3380,2024-11-02,2.0
274,3862,2024-12-11,
274,4036,2024-11-12,5.0
274,2590,2024-12-05,5.0
274,188,2024-11-21,5.0
274,263,2024-12-11,4.0
274,5516,2024-11-13,2.0
274,1356,2024-10-30,3.0
274,2434,2024-11-22,
274,6827,2024-11-28,3.0
274,4262,2024-10-29,5.0
274,925,2024-11-28,
274,4690,2024-12-03,4.0
274,6839,2024-11-25,
274,2137,2024-12-09,4.0
274,3856,2024-10-28,3.0
274,3224,2024-11-25,2.0
274,1586,2024-11-09,2.0
274,5632,2024-12-09,5.0
274,3791,2024-11-11,
274,6138,2024-11-28,2.0
274,2314,2024-11-01,5.0
274,2260,2024-11-18,3.0
274,4930,2024-11-15,4.0
274,1824,2024-11-04,5.0
274,681,2024-10-29,1.0
274,5315,2024-12-11,4.0
274,3525,2024-12-02,4.0
274,7029,2024-11-28,2.0
274,4457,2024-12-09,
274,6785,2024-11-15,1.0
274,4045,2024-12-04,
274,2232,2024-11-18,
274,7105,2024-11-12,5.0
275,3193,2024-11-11,5.0
275,6284,2024-11-21,5.0
275,2554,2024-12-07,4.0
275,2740,2024-11-27,3.0
275,6174,2024-11-30,5.0
275,5962,2024-12-03,3.0
275,4227,2024-11-28,5.0
275,148,2024-12-02,3.0
275,2356,2024-11-06,5.0
275,1907,2024-11-03,
275,5476,2024-11-12,5.0
275,1827,2024-11-05,4.0
275,865,2024-11-19,
275,860,2024-12-03,5.0
275,6858,2024-11-22,5.0
275,1975,2024-12-05,4.0
275,586,2024-12-12,5.0
275,4912,2024-11-06,
275,2854,2024-12-03,2.0
275,1715,2024-11-15,2.0
275,6433,2024-11-27,
275,1952,2024-11-27,4.0
275,2366,2024-11-08,
275,5398,2024-11-18,5.0
275,5407,2024-11-19,
275,2347,2024-11-14,4.0
275,2097,2024-11-01,1.0
275,2287,2024-11-25,
275,7058,2024-12-03,2.0
275,4532,2024-12-10,5.0
275,693,2024-11-11,5.0
275,6954,2024-11-03,4.0
275,5378,2024-11-07,
275,4702,2024-10-29,2.0
275,5235,2024-11-16,4.0
275,1015,2024-11-06,5.0
275,743,2024-11-09,5.0
275,4474,2024-11-24,2.0
275,5945,2024-11-23,5.0
275,4232,2024-11-21,3.0
275,2876,2024-12-01,5.0
275,296,2024-11-15,3.0
275,2926,2024-11-18,3.0
275,6755,2024-11-19,5.0
276,1836,2024-11-18,
276,7226,2024-12-02,
276,6185,2024-12-10,5.0
276,1902,2024-11-16,
276,6109,2024-11-11,4.0
276,6129,2024-12-10,3.0
276,5506,2024-11-11,
276,1203,2024-11-15,5.0
276,6045,2024-12-14,3.0
276,2172,2024-11-28,5.0
276,2665,2024-11-23,5.0
276,5094,2024-10-30,5.0
276,333,2024-12-12,
276,7258,2024-10-30,
276,1601,2024-11-20,4.0
276,1313,2024-10-30,5.0
276,5546,2024-11-08,5.0
276,2043,2024-11-29,5.0
276,6670,2024-11-13,5.0
276,907,2024-11-26,2.0
276,4617,2024-11-04,4.0
276,698,2024-12-14,5.0
276,3003,2024-11-24,2.0
276,2091,2024-11-09,
276,263,2024-11-29,
276,6618,2024-10-31,
276,335,2024-11-17,
276,3856,2024-12-13,5.0
276,4021,2024-11-05,5.0
276,4701,2024-11-19,
276,465,2024-11-29,5.0
276,5490,2024-12-05,5.0
276,5171,2024-12-10,5.0
276,1114,2024-11-12,4.0
276,3619,2024-11-20,5.0
276,156,2024-12-02,
276,1357,2024-11-06,5.0
276,6098,2024-12-08,4.0
276,3099,2024-11-17,3.0
276,6604,2024-11-10,5.0
277,7046,2024-11-23,
277,6645,2024-12-08,5.0
277,4057,2024-11-25,3.0
277,3381,2024-12-12,5.0
277,2533,2024-11-17,2.0
277,6587,2024-12-01,5.0
277,1569,2024-10-31,2.0
277,1177,2024-12-03,5.0
277,2293,2024-11-24,1.0
277,5251,2024-12-12,2.0
277,3772,2024-11-29,5.0
277,5581,2024-11-21,5.0
277,5747,2024-12-01,5.0
277,4019,2024-11-08,
277,6755,2024-11-18,3.0
277,490,2024-11-30,
277,4583,2024-12-04,5.0
277,1239,2024-11-19,
277,2697,2024-11-11,3.0
277,307,2024-12-03,5.0
277,1273,2024-12-11,
277,4818,2024-11-10,
277,2668,2024-11-29,5.0
277,2352,2024-11-04,2.0
277,4688,2024-11-29,
277,3276,2024-10-31,5.0
277,7295,2024-11-29,5.0
277,2676,2024-10-31,
277,6766,2024-11-19,2.0
277,609,2024-11-12,2.0
277,5864,2024-11-20,3.0
277,1722,2024-12-06,
277,6700,2024-11-11,
277,276,2024-11-01,
277,4479,2024-11-05,4.0
277,5133,2024-11-25,
277,4702,2024-11-12,4.0
277,6436,2024-12-01,4.0
277,5305,2024-11-23,2.0
277,1834,2024-11-26,
277,273,2024-11-12,3.0
277,2305,2024-12-05,
277,6358,2024-12-07,4.0
277,4761,2024-12-14,4.0
277,6048,2024-11-28,
277,6496,2024-11-13,5.0
277,50,2024-11-07,3.0
278,4573,2024-12-02,2.0
278,4020,2024-11-24,4.0
278,3709,2024-12-11,4.0
278,4832,2024-11-08,
278,4088,2024-11-30,
278,5795,2024-12-06,5.0
278,442,2024-11-23,5.0
278,577,2024-12-16,5.0
278,324,2024-12-05,
278,7164,2024-12-08,
278,2619,2024-11-29,5.0
278,6133,2024-11-26,3.0
278,3779,2024-12-04,3.0
278,3374,2024-12-09,
278,2137,2024-11-09,
278,3014,2024-12-14,5.0
278,3727,2024-12-12,5.0
278,1344,2024-11-10,
278,2639,2024-12-15,4.0
278,825,2024-12-06,5.0
278,1311,2024-11-03,5.0
278,3082,2024-11-29,
278,609,2024-12-08,5.0
278,6399,2024-11-15,4.0
278,4867,2024-12-12,5.0
278,3431,2024-12-05,5.0
278,3182,2024-12-16,4.0
278,6974,2024-11-10,5.0
278,4557,2024-11-16,5.0
278,1695,2024-12-01,2.0
278,5541,2024-12-05,
278,372,2024-11-17,4.0
278,591,2024-11-29,4.0
278,6269,2024-11-10,3.0
278,1118,2024-11-28,
278,1185,2024-11-27,5.0
279,7162,2024-11-11,5.0
279,3300,2024-11-23,5.0
279,1660,2024-11-15,
279,513,2024-11-08,4.0
279,96,2024-11-22,5.0
279,3994,2024-11-11,5.0
279,2824,2024-12-16,5.0
279,2574,2024-12-08,
279,5734,2024-12-05,2.0
279,1287,2024-12-14,5.0
279,3375,2024-12-03,4.0
279,307,2024-11-25,
279,435,2024-12-10,3.0
279,4711,2024-11-14,
279,5832,2024-11-12,5.0
279,86,2024-12-20,2.0
279,1219,2024-11-14,5.0
279,7158,2024-11-05,
279,6716,2024-12-05,5.0
279,2125,2024-12-16,4.0
279,2270,2024-12-01,2.0
279,6811,2024-12-19,5.0
279,7414,2024-11-19,3.0
279,4728,2024-12-11,3.0
279,1554,2024-12-14,5.0
279,1433,2024-11-23,5.0
279,3572,2024-11-13,5.0
279,78,2024-11-29,3.0
279,6897,2024-11-19,
279,4721,2024-11-22,
279,5,2024-11-22,3.0
279,6910,2024-12-08,
279,6326,2024-12-15,
279,6885,2024-12-07,4.0
279,6548,2024-12-02,4.0
279,4638,2024-11-25,4.0
279,76,2024-11-17,1.0
279,4043,2024-11-09,2.0
279,2896,2024-11-28,
279,3800,2024-12-20,4.0
280,6957,2024-12-03,
280,2109,2024-11-11,1.0
280,4811,2024-11-18,4.0
280,1066,2024-11-25,4.0
280,629,2024-12-12,
280,25,2024-11-19,4.0
280,44,2024-11-27,
280,6039,2024-12-02,
280,6768,2024-11-29,
280,4530,2024-11-12,
280,5039,2024-11-26,5.0
280,47,2024-12-21,5.0
280,738,2024-12-04,5.0
280,6545,2024-12-15,3.0
280,3726,2024-11-08,3.0
280,7390,2024-12-09,4.0
280,4678,2024-11-09,5.0
280,1687,2024-11-22,5.0
280,1994,2024-11-08,4.0
280,3624,2024-12-12,3.0
280,4999,2024-12-06,4.0
280,6835,2024-12-11,
280,6275,2024-12-15,5.0
280,4029,2024-11-13,4.0
280,5040,2024-11-08,5.0
280,5497,2024-12-04,4.0
280,6474,2024-11-26,4.0
280,6257,2024-11-14,
280,2701,2024-12-13,
280,4326,2024-12-02,5.0
280,4327,2024-12-09,3.0
280,5017,2024-11-11,
280,1224,2024-11-06,3.0
281,1110,2024-11-09,
281,6325,2024-11-22,4.0
281,1390,2024-12-05,
281,4656,2024-12-18,
281,6683,2024-11-13,4.0
281,2423,2024-12-03,2.0
281,1289,2024-12-18,1.0
281,3412,2024-12-17,
281,570,2024-11-24,5.0
281,4941,2024-11-11,4.0
281,2709,2024-12-08,4.0
281,4436,2024-11-18,5.0
281,3828,2024-11-28,1.0
281,5926,2024-11-27,4.0
281,3286,2024-12-01,3.0
281,5564,2024-12-14,5.0
281,6067,2024-11-25,3.0
281,3581,2024-11-22,5.0
281,2964,2024-11-13,5.0
281,6352,2024-12-13,4.0
281,6675,2024-12-18,
281,6438,2024-12-05,5.0
281,4302,2024-12-05,4.0
281,3892,2024-11-23,4.0
281,6919,2024-12-05,
281,3954,2024-11-18,2.0
281,6856,2024-12-01,3.0
281,2866,2024-12-17,5.0
281,6592,2024-12-13,4.0
281,5031,2024-11-15,
281,1815,2024-12-22,4.0
281,5749,2024-11-18,4.0
281,5164,2024-12-05,
281,4333,2024-11-11,
281,6386,2024-12-19,
282,5851,2024-12-14,4.0
282,2784,2024-12-03,5.0
282,2794,2024-11-28,5.0
282,7122,2024-11-16,
282,5124,2024-12-18,5.0
282,5076,2024-12-10,5.0
282,7127,2024-12-17,
282,6736,2024-12-20,
282,2437,2024-11-11,4.0
282,2853,2024-12-03,
282,6476,2024-12-23,5.0
282,4324,2024-11-19,4.0
282,33,2024-12-19,4.0
282,6150,2024-11-15,4.0
282,1437,2024-11-15,3.0
282,508,2024-11-29,5.0
282,3265,2024-12-03,5.0
282,6833,2024-11-16,5.0
282,2805,2024-11-15,5.0
282,2782,2024-12-19,5.0
282,3327,2024-11-30,1.0
282,4230,2024-12-20,2.0
282,835,2024-12-08,
282,7527,2024-12-21,
282,1618,2024-12-20,2.0
282,7050,2024-11-11,
282,4284,2024-11-18,
282,5367,2024-12-21,1.0
282,7103,2024-12-11,4.0
282,5917,2024-12-25,4.0
282,1223,2024-12-11,
282,5381,2024-12-10,5.0
282,846,2024-12-05,
282,6265,2024-12-23,
282,885,2024-12-05,5.0
282,7262,2024-12-16,3.0
282,4297,2024-11-24,2.0
282,2658,2024-11-12,5.0
282,6608,2024-11-29,5.0
282,2599,2024-11-12,5.0
282,6390,2024-12-17,5.0
283,3654,2024-12-08,5.0
283,6605,2024-12-27,2.0
283,982,2024-11-18,5.0
283,6523,2024-12-21,4.0
283,827,2024-11-18,5.0
283,3722,2024-11-26,
283,3921,2024-12-17,2.0
283,4764,2024-11-15,
283,1872,2024-12-16,5.0
283,7312,2024-11-20,2.0
283,2917,2024-12-23,
283,4902,2024-12-05,5.0
283,4826,2024-12-25,4.0
283,5848,2024-11-27,
283,7601,2024-12-22,3.0
283,3540,2024-11-17,1.0
283,5813,2024-12-20,
283,773,2024-12-27,5.0
283,3113,2024-11-15,2.0
283,1725,2024-12-10,
283,294,2024-12-23,2.0
283,4701,2024-12-07,
283,2364,2024-12-22,5.0
283,1521,2024-11-30,3.0
283,7588,2024-12-06,
283,7104,2024-11-23,
283,4424,2024-12-01,5.0
283,4412,2024-12-17,
283,1165,2024-11-15,5.0
283,4743,2024-12-20,1.0
283,97,2024-12-20,2.0
283,7248,2024-12-29,5.0
283,2521,2024-11-25,5.0
283,3546,2024-11-28,4.0
283,1962,2024-12-23,5.0
283,5839,2024-11-24,4.0
283,1700,2024-12-10,4.0
283,3463,2024-11-24,4.0
283,2419,2024-12-27,4.0
283,4382,2024-12-06,5.0
283,757,2024-11-28,
283,5779,2024-12-18,3.0
283,3196,2024-12-14,5.0
283,6892,2024-12-17,5.0
283,5844,2024-12-25,
284,5781,2024-12-10,4.0
284,2405,2024-12-10,1.0
284,6800,2024-12-17,5.0
284,5113,2024-11-20,5.0
284,7415,2024-12-24,5.0
284,4790,2024-12-23,3.0
284,2999,2024-11-27,5.0
284,4589,2024-11-29,2.0
284,4872,2024-12-03,2.0
284,6536,2024-11-28,
284,1880,2024-12-19,
284,1079,2024-12-25,2.0
284,4160,2024-12-06,4.0
284,945,2024-12-20,2.0
284,6131,2024-11-27,5.0
284,2852,2024-11-28,5.0
284,7057,2024-12-22,
284,5521,2024-11-25,
284,6214,2024-12-14,
284,3376,2024-11-28,2.0
284,6010,2024-11-25,4.0
284,2286,2024-12-20,
284,6350,2024-12-18,
284,7046,2024-11-29,5.0
284,5055,2024-12-18,3.0
284,2467,2024-12-19,
284,3385,2024-12-21,5.0
284,3000,2024-12-01,1.0
284,541,2024-12-30,
284,7473,2024-12-18,5.0
284,5554,2024-11-26,4.0
284,6186,2024-11-27,
284,79,2024-12-04,4.0
285,3358,2024-11-19,5.0
285,4002,2024-12-26,5.0
285,4327,2024-11-19,3.0
285,7247,2024-12-19,2.0
285,1557,2024-12-27,
285,1072,2024-12-09,
285,2141,2024-11-17,1.0
285,6192,2024-12-08,5.0
285,2501,2024-12-14,
285,7311,2024-11-22,3.0
285,3023,2024-12-11,1.0
